time,latitude,longitude,distanceinmeters,heartrate,HHMMSS,meters,seconds,mph
2021-02-17T01:45:13.000Z,32.86582186818123,-117.20940607599914,0.0,68,01:45:13.000Z,0.0,0,0.0
2021-02-17T01:45:14.000Z,32.865824131295085,-117.20939149148762,1.0700000524520874,68,01:45:14.000Z,1.0700000524520874,1,2.39359011733532
2021-02-17T01:45:25.000Z,32.86586109548807,-117.20941185951233,5.829999923706055,71,01:45:25.000Z,4.759999871253967,11,0.9680108829086478
2021-02-17T01:45:34.000Z,32.865842655301094,-117.20942954532802,8.210000038146973,77,01:45:34.000Z,2.380000114440918,9,0.5915622506671482
2021-02-17T01:45:37.000Z,32.86584391258657,-117.20944228582084,9.3100004196167,81,01:45:37.000Z,1.1000003814697266,3,0.8202336177825928
2021-02-17T01:45:41.000Z,32.86572606302798,-117.20946164801717,9.550000190734863,85,01:45:41.000Z,0.23999977111816406,4,0.13421987199783325
2021-02-17T01:45:51.000Z,32.86572178825736,-117.20946969464421,11.710000038146973,90,01:45:51.000Z,2.1599998474121094,10,0.48319196586608887
2021-02-17T01:46:06.000Z,32.86572631448507,-117.20948696136475,12.5600004196167,86,01:46:06.000Z,0.8500003814697266,15,0.12676339022318522
2021-02-17T01:46:08.000Z,32.86572975106537,-117.20949618145823,12.9399995803833,90,01:46:08.000Z,0.37999916076660156,2,0.4250290613174439
2021-02-17T01:46:09.000Z,32.86573251709342,-117.20950028859079,13.140000343322754,93,01:46:09.000Z,0.20000076293945312,1,0.4474017066955567
2021-02-17T01:46:22.000Z,32.8657110594213,-117.2094942536205,17.309999465942383,90,01:46:22.000Z,4.169999122619629,13,0.7175606182538545
2021-02-17T01:46:29.000Z,32.86573293618858,-117.20953037962317,21.469999313354492,87,01:46:29.000Z,4.159999847412109,7,1.3294170940944128
2021-02-17T01:46:37.000Z,32.86570938304067,-117.20952535048127,22.559999465942383,84,01:46:37.000Z,1.0900001525878906,8,0.3047912926673889
2021-02-17T01:46:49.000Z,32.86574433557689,-117.20951202325523,23.350000381469727,81,01:46:49.000Z,0.7900009155273438,12,0.14726933733622233
2021-02-17T01:47:08.000Z,32.86571885459125,-117.20948159694672,27.09000015258789,84,01:47:08.000Z,3.739999771118164,19,0.44033576252585965
2021-02-17T01:47:21.000Z,32.86573586985469,-117.20949274487793,29.110000610351562,92,01:47:21.000Z,2.020000457763672,13,0.34759546338594877
2021-02-17T01:47:23.000Z,32.86576612852514,-117.20949752256274,32.08000183105469,96,01:47:23.000Z,2.970001220703125,2,3.3219463653564456
2021-02-17T01:47:30.000Z,32.86575154401362,-117.20949333161116,32.63999938964844,93,01:47:30.000Z,0.55999755859375,7,0.178959219796317
2021-02-17T01:47:33.000Z,32.865747939795256,-117.20949173904955,32.86000061035156,88,01:47:33.000Z,0.220001220703125,3,0.1640475769042969
2021-02-17T01:47:34.000Z,32.86574995145202,-117.20948662608862,32.86000061035156,88,01:47:34.000Z,0.0,1,0.0
2021-02-17T01:47:47.000Z,32.86575824953616,-117.20948092639446,34.20000076293945,91,01:47:47.000Z,1.3400001525878906,13,0.23058310317993166
2021-02-17T01:48:05.000Z,32.865760596469045,-117.20951864495873,38.22999954223633,88,01:48:05.000Z,4.029998779296875,18,0.5008392927381727
2021-02-17T01:48:15.000Z,32.86571986041963,-117.2095204051584,41.099998474121094,85,01:48:15.000Z,2.8699989318847656,10,0.6420187610626221
2021-02-17T01:48:25.000Z,32.865780713036656,-117.20953213982284,45.68000030517578,82,01:48:25.000Z,4.5800018310546875,10,1.0245464096069337
2021-02-17T01:48:34.000Z,32.865856904536486,-117.20956868492067,54.54999923706055,79,01:48:34.000Z,8.869998931884766,9,2.204687512291802
2021-02-17T01:48:45.000Z,32.86587475799024,-117.20958343707025,57.38999938964844,76,01:48:45.000Z,2.8400001525878906,11,0.5775527583035556
2021-02-17T01:48:48.000Z,32.86584718152881,-117.20957673154771,58.380001068115234,72,01:48:48.000Z,0.9900016784667969,3,0.7382112515767416
2021-02-17T01:48:54.000Z,32.86581608466804,-117.20956197939813,61.619998931884766,75,01:48:54.000Z,3.2399978637695312,6,1.2079792035420736
2021-02-17T01:49:32.000Z,32.86579102277756,-117.2095426172018,67.0199966430664,72,01:49:32.000Z,5.399997711181641,38,0.31788933894508764
2021-02-17T01:49:59.000Z,32.865766044706106,-117.2095098439604,72.19999694824219,75,01:49:59.000Z,5.180000305175781,27,0.42917261787697125
2021-02-17T01:50:06.000Z,32.865764955058694,-117.20950808376074,72.95999908447266,81,01:50:06.000Z,0.7600021362304688,7,0.24287496839250838
2021-02-17T01:50:31.000Z,32.86578465253115,-117.20951847732067,76.62999725341797,84,01:50:31.000Z,3.6699981689453125,25,0.3283914361572266
2021-02-17T01:50:36.000Z,32.865779120475054,-117.20951663330197,76.62999725341797,87,01:50:36.000Z,0.0,5,0.0
2021-02-17T01:50:38.000Z,32.8657768573612,-117.20951504074037,76.66999816894531,90,01:50:38.000Z,0.04000091552734375,2,0.044741024017333986
2021-02-17T01:51:00.000Z,32.8657715767622,-117.209503473714,79.05000305175781,86,01:51:00.000Z,2.3800048828125,22,0.24200322376598013
2021-02-17T01:51:03.000Z,32.865782557055354,-117.20950313843787,79.33000183105469,83,01:51:03.000Z,0.279998779296875,3,0.2087857564290365
2021-02-17T01:51:07.000Z,32.86578758619726,-117.20949039794505,80.13999938964844,80,01:51:07.000Z,0.80999755859375,4,0.4529911346435547
2021-02-17T01:51:12.000Z,32.86578984931111,-117.20947262831032,81.41999816894531,84,01:51:12.000Z,1.279998779296875,5,0.5726714538574219
2021-02-17T01:51:13.000Z,32.86579018458724,-117.20946868881583,81.69999694824219,90,01:51:13.000Z,0.279998779296875,1,0.6263572692871094
2021-02-17T01:51:15.000Z,32.865790938958526,-117.20946407876909,81.95999908447266,93,01:51:15.000Z,0.26000213623046875,2,0.2908123893737793
2021-02-17T01:51:19.000Z,32.865794291719794,-117.20946508459747,82.08000183105469,88,01:51:19.000Z,0.12000274658203125,4,0.06711153602600098
2021-02-17T01:51:20.000Z,32.86579496227205,-117.20946634188294,82.08000183105469,88,01:51:20.000Z,0.0,1,0.0
2021-02-17T01:51:22.000Z,32.86579898558557,-117.20946751534939,82.44000244140625,85,01:51:22.000Z,0.3600006103515625,2,0.4026606826782227
2021-02-17T01:51:24.000Z,32.865806110203266,-117.20946977846324,83.16000366210938,89,01:51:24.000Z,0.720001220703125,2,0.8053213653564454
2021-02-17T01:51:37.000Z,32.8658043500036,-117.20951269380748,86.93000030517578,86,01:51:37.000Z,3.7699966430664062,13,0.6487294223491963
2021-02-17T01:51:48.000Z,32.86578666418791,-117.20954831689596,91.1500015258789,83,01:51:48.000Z,4.220001220703125,11,0.8581947937011719
2021-02-17T01:52:16.000Z,32.86574928089976,-117.20946977846324,95.33000183105469,80,01:52:16.000Z,4.180000305175781,28,0.33395216723850796
2021-02-17T01:52:33.000Z,32.86569488234818,-117.20943566411734,102.16999816894531,77,01:52:33.000Z,6.839996337890625,17,0.9000630475212547
2021-02-17T01:53:25.000Z,32.8657594230026,-117.20943666994572,111.1500015258789,74,01:53:25.000Z,8.980003356933594,52,0.3863128367203933
2021-02-17T01:53:31.000Z,32.865765541791916,-117.20944412983954,112.29000091552734,78,01:53:31.000Z,1.1399993896484375,6,0.4250297724405925
2021-02-17T01:53:40.000Z,32.86578171886504,-117.20946818590164,115.18000030517578,81,01:53:40.000Z,2.8899993896484375,9,0.7183254038492839
2021-02-17T01:53:41.000Z,32.86577853374183,-117.20946793444455,115.18000030517578,85,01:53:41.000Z,0.0,1,0.0
2021-02-17T01:53:42.000Z,32.86577761173248,-117.20946877263486,115.18000030517578,85,01:53:42.000Z,0.0,1,0.0
2021-02-17T01:53:52.000Z,32.86578767001629,-117.20948545262218,117.44999694824219,89,01:53:52.000Z,2.2699966430664062,10,0.5077982490539551
2021-02-17T01:53:54.000Z,32.865782640874386,-117.20948486588895,117.83999633789062,92,01:53:54.000Z,0.3899993896484375,2,0.43621431732177735
2021-02-17T01:54:04.000Z,32.86578540690243,-117.209492912516,118.19999694824219,86,01:54:04.000Z,0.3600006103515625,10,0.08053213653564455
2021-02-17T01:54:31.000Z,32.865771828219295,-117.20947765745223,121.23999786376953,80,01:54:31.000Z,3.0400009155273438,27,0.2518697054827655
2021-02-17T01:54:43.000Z,32.86575749516487,-117.20949676819146,123.73999786376953,83,01:54:43.000Z,2.5,12,0.4660416666666667
2021-02-17T01:55:18.000Z,32.86579051986337,-117.20948721282184,129.6199951171875,87,01:55:18.000Z,5.879997253417969,35,0.37581582445417133
2021-02-17T01:55:23.000Z,32.86579211242497,-117.20949308015406,130.24000549316406,91,01:55:23.000Z,0.6200103759765625,5,0.27739264221191406
2021-02-17T01:55:24.000Z,32.865792363882065,-117.20949509181082,130.4199981689453,87,01:55:24.000Z,0.17999267578125,1,0.4026436157226563
2021-02-17T01:55:26.000Z,32.86578884348273,-117.20949844457209,130.75,80,01:55:26.000Z,0.3300018310546875,2,0.369107048034668
2021-02-17T01:55:27.000Z,32.86578917875886,-117.20949886366725,130.7899932861328,76,01:55:27.000Z,0.0399932861328125,1,0.08946498107910157
2021-02-17T01:55:28.000Z,32.86578834056854,-117.20950020477176,130.92999267578125,72,01:55:28.000Z,0.1399993896484375,1,0.3131786346435547
2021-02-17T01:55:29.000Z,32.86578658036888,-117.20950338989496,131.27000427246094,72,01:55:29.000Z,0.3400115966796875,1,0.760605941772461
2021-02-17T01:55:30.000Z,32.86578658036888,-117.20950372517109,131.3000030517578,75,01:55:30.000Z,0.029998779296875,1,0.06710726928710938
2021-02-17T01:55:31.000Z,32.865786496549845,-117.20950406044722,131.33999633789062,78,01:55:31.000Z,0.0399932861328125,1,0.08946498107910157
