time,latitude,longitude,distanceinmeters,heartrate,HHMMSS,meters,seconds,mph
2021-03-01T15:40:03.000Z,32.85928247496486,-117.21783307380974,2.0199999809265137,143,15:40:03.000Z,0.0,0,0.0
2021-03-01T15:40:06.000Z,32.859312733635306,-117.2178976982832,5.260000228881836,138,15:40:06.000Z,3.2400002479553223,3,2.4159601848920187
2021-03-01T15:40:12.000Z,32.85927719436586,-117.21796550787985,12.729999542236328,135,15:40:12.000Z,7.469999313354492,6,2.7850647439956666
2021-03-01T15:40:21.000Z,32.85920980386436,-117.21804463304579,23.209999084472656,132,15:40:21.000Z,10.479999542236328,9,2.6048621084425188
2021-03-01T15:40:25.000Z,32.85916923545301,-117.21807380206883,28.459999084472656,123,15:40:25.000Z,5.25,4,2.9360625000000002
2021-03-01T15:40:40.000Z,32.859084494411945,-117.21820556558669,43.849998474121094,126,15:40:40.000Z,15.389999389648438,15,2.295161908976237
2021-03-01T15:41:14.000Z,32.85883932374418,-117.2185309510678,85.41999816894531,123,15:41:14.000Z,41.56999969482422,34,2.735061450509464
2021-03-01T15:41:24.000Z,32.85875994712114,-117.21861619502306,97.41000366210938,122,15:41:24.000Z,11.990005493164062,10,2.6821642288208007
2021-03-01T15:41:28.000Z,32.858740417286754,-117.21865667961538,101.83999633789062,122,15:41:28.000Z,4.42999267578125,4,2.4774734039306643
2021-03-01T15:41:49.000Z,32.858738992363214,-117.21891408786178,126.19000244140625,126,15:41:49.000Z,24.350006103515625,21,2.593855412074498
2021-03-01T15:41:56.000Z,32.85872859880328,-117.21901366487145,135.7100067138672,129,15:41:56.000Z,9.520004272460938,7,3.0423213653564454
2021-03-01T15:42:23.000Z,32.85860890522599,-117.21931449137628,167.1199951171875,126,15:42:23.000Z,31.409988403320312,27,2.6023757058602794
2021-03-01T15:42:38.000Z,32.8585291095078,-117.219477603212,184.7899932861328,123,15:42:38.000Z,17.669998168945312,15,2.635185726928711
2021-03-01T15:43:22.000Z,32.858356358483434,-117.21996224485338,234.9499969482422,124,15:43:22.000Z,50.160003662109375,44,2.5501801861849698
2021-03-01T15:43:33.000Z,32.85829936154187,-117.22012233920395,251.30999755859375,122,15:43:33.000Z,16.360000610351562,11,3.3270292150324043
2021-03-01T15:43:46.000Z,32.85821897909045,-117.22027103416622,268.75,122,15:43:46.000Z,17.44000244140625,13,3.001021958571214
2021-03-01T15:43:48.000Z,32.85819802433252,-117.22028427757323,271.4100036621094,122,15:43:48.000Z,2.660003662109375,2,2.9752140960693363
2021-03-01T15:43:59.000Z,32.858114121481776,-117.22038645297289,284.5400085449219,119,15:43:59.000Z,13.1300048828125,11,2.6701655384410516
2021-03-01T15:44:27.000Z,32.85793407820165,-117.22074427641928,323.5899963378906,124,15:44:27.000Z,39.04998779296875,28,3.1198150961739675
2021-03-01T15:44:30.000Z,32.85790599882603,-117.2207834199071,328.3500061035156,136,15:44:30.000Z,4.760009765625,3,3.549380615234375
2021-03-01T15:44:31.000Z,32.85789409652352,-117.22079800441861,330.239990234375,154,15:44:31.000Z,1.889984130859375,1,4.227894500732422
2021-03-01T15:44:32.000Z,32.85788948647678,-117.22081518732011,331.8999938964844,154,15:44:32.000Z,1.660003662109375,1,3.713428192138672
2021-03-01T15:44:37.000Z,32.85787138156593,-117.22087453119457,337.5400085449219,149,15:44:37.000Z,5.6400146484375,5,2.5233425537109375
2021-03-01T15:44:38.000Z,32.857872638851404,-117.22088852897286,338.8500061035156,152,15:44:38.000Z,1.30999755859375,1,2.9304645385742187
2021-03-01T15:44:39.000Z,32.85787356086075,-117.22089917398989,339.80999755859375,156,15:44:39.000Z,0.959991455078125,1,2.147500885009766
2021-03-01T15:44:44.000Z,32.85785369575024,-117.22095122560859,345.19000244140625,155,15:44:44.000Z,5.3800048828125,5,2.4070141845703126
2021-03-01T15:44:47.000Z,32.85783332772553,-117.22098240628839,348.8599853515625,152,15:44:47.000Z,3.66998291015625,3,2.7365839233398437
2021-03-01T15:44:50.000Z,32.857818407937884,-117.22099849954247,351.07000732421875,149,15:44:50.000Z,2.21002197265625,3,1.6479397176106771
2021-03-01T15:44:52.000Z,32.85780558362603,-117.22102163359523,353.5299987792969,146,15:44:52.000Z,2.459991455078125,2,2.751500442504883
2021-03-01T15:44:54.000Z,32.857791502028704,-117.22105356864631,356.7900085449219,143,15:44:54.000Z,3.260009765625,2,3.6463209228515625
2021-03-01T15:44:57.000Z,32.85777289420366,-117.22109002992511,360.760009765625,140,15:44:57.000Z,3.970001220703125,3,2.960297576904297
2021-03-01T15:45:00.000Z,32.857766104862094,-117.22111509181559,363.1000061035156,137,15:45:00.000Z,2.339996337890625,3,1.7448572692871094
2021-03-01T15:45:04.000Z,32.857759818434715,-117.22115540876985,366.6300048828125,134,15:45:04.000Z,3.529998779296875,4,1.9741518173217774
2021-03-01T15:45:09.000Z,32.8577449824661,-117.22119949758053,370.94000244140625,131,15:45:09.000Z,4.30999755859375,5,1.9282929077148439
2021-03-01T15:45:15.000Z,32.857732409611344,-117.22126093693078,376.7300109863281,128,15:45:15.000Z,5.790008544921875,6,2.158708185831706
2021-03-01T15:45:19.000Z,32.85771690309048,-117.22130242735147,380.9700012207031,128,15:45:19.000Z,4.239990234375,4,2.3712145385742187
2021-03-01T15:45:26.000Z,32.857652362436056,-117.2214222047478,394.2099914550781,125,15:45:26.000Z,13.239990234375,7,4.231122593470983
2021-03-01T15:45:31.000Z,32.85760039463639,-117.22155296243727,407.75,132,15:45:31.000Z,13.540008544921875,5,6.057799822998048
